customer_id,date,month,month_num,day_of_week,quarter,age,gender,region,occupation,segment,product,channel,amount,balance,tenure_months,num_products,monthly_txn,credit_score,satisfaction,fees_paid,churned,is_fraud
CUST-03705,2024-05-14,May,5,Tuesday,Q2,47,Male,Port Harcourt,Engineer,Corporate,Fixed Deposit,Agent Banking,2145000,10759000,32,1,34,777,6.9,5400,No,No
CUST-03706,2024-06-27,June,6,Thursday,Q2,37,Female,Lagos,Trader,SME,Mobile Loan,USSD,118000,1541000,12,4,34,755,2.4,200,No,No
CUST-03707,2024-02-29,February,2,Thursday,Q1,45,Female,Kano,Student,Student,Insurance Plan,Branch,24000,71000,12,1,18,307,4.4,100,No,No
CUST-03708,2024-01-25,January,1,Thursday,Q1,43,Male,Enugu,Accountant,Corporate,Credit Card,USSD,11807000,83958000,30,1,31,633,10.0,23600,Yes,No
CUST-03709,2024-08-17,August,8,Saturday,Q3,33,Male,Port Harcourt,Accountant,Premium,Mortgage,Web Portal,294000,3820000,48,4,27,444,6.7,400,No,No
CUST-03710,2024-04-11,April,4,Thursday,Q2,36,Male,Enugu,Civil Servant,Retail,Savings Account,Branch,158000,1905000,72,1,31,760,6.9,500,No,No
CUST-03711,2024-08-29,August,8,Thursday,Q3,48,Male,Lagos,Engineer,Premium,Savings Account,Agent Banking,1380000,14349000,68,1,22,645,5.3,3400,No,No
CUST-03712,2024-07-09,July,7,Tuesday,Q3,38,Male,Lagos,Civil Servant,Retail,Credit Card,Mobile App,323000,1980000,65,5,29,476,5.9,300,No,No
CUST-03713,2024-12-29,December,12,Sunday,Q4,43,Female,Port Harcourt,Lawyer,Premium,Credit Card,USSD,2154000,11270000,22,2,26,517,7.1,4300,No,No
CUST-03714,2024-12-11,December,12,Wednesday,Q4,67,Male,Ibadan,Trader,SME,Savings Account,Branch,554000,3161000,58,5,31,566,10.0,1700,Yes,No
CUST-03715,2024-06-28,June,6,Friday,Q2,41,Male,Enugu,Trader,SME,Investment Fund,Branch,503000,2211000,111,1,35,755,7.6,1500,No,No
CUST-03716,2024-06-16,June,6,Sunday,Q2,57,Male,Abuja,Engineer,Corporate,Savings Account,Branch,2619000,6565000,4,2,35,682,9.0,7900,No,No
CUST-03717,2024-02-17,February,2,Saturday,Q1,45,Male,Kano,Farmer,Retail,Mobile Loan,Branch,688000,939000,26,1,35,686,3.0,2100,Yes,No
CUST-03718,2024-05-29,May,5,Wednesday,Q2,45,Female,Port Harcourt,Lawyer,Premium,Mortgage,Web Portal,221000,785000,33,5,3,440,7.1,300,No,No
CUST-03719,2024-09-26,September,9,Thursday,Q3,35,Female,Enugu,Student,Student,Mortgage,Agent Banking,9000,113000,12,1,24,512,5.9,0,Yes,No
CUST-03720,2024-07-09,July,7,Tuesday,Q3,20,Male,Kano,Engineer,Student,Mobile Loan,Web Portal,26000,74000,51,2,13,473,5.4,0,No,No
CUST-03721,2024-04-26,April,4,Friday,Q2,29,Male,Port Harcourt,Civil Servant,Retail,Current Account,Mobile App,38000,323000,63,1,2,582,5.4,0,Yes,No
CUST-03722,2024-01-19,January,1,Friday,Q1,36,Male,Abuja,Entrepreneur,SME,Mobile Loan,Web Portal,785000,11753000,73,4,16,550,5.0,1200,No,No
CUST-03723,2024-03-02,March,3,Saturday,Q1,45,Male,Lagos,Entrepreneur,SME,Investment Fund,Mobile App,590000,3967000,10,2,5,440,7.1,600,No,No
CUST-03724,2024-10-08,October,10,Tuesday,Q4,33,Male,Lagos,Engineer,Corporate,Investment Fund,Mobile App,451000,4012000,101,3,17,785,9.3,500,No,No
CUST-03725,2024-12-01,December,12,Sunday,Q4,42,Female,Ibadan,Engineer,Premium,Current Account,Web Portal,1886000,21857000,19,4,27,603,5.6,2800,No,No
CUST-03726,2024-11-29,November,11,Friday,Q4,53,Female,Enugu,Teacher,Retail,Savings Account,Agent Banking,214000,1831000,93,4,31,464,6.3,500,No,No
CUST-03727,2024-11-13,November,11,Wednesday,Q4,37,Female,Enugu,Entrepreneur,SME,Fixed Deposit,Branch,424000,2166000,114,1,13,620,4.2,1300,Yes,No
CUST-03728,2024-04-02,April,4,Tuesday,Q2,37,Female,Enugu,Accountant,Corporate,Investment Fund,Mobile App,5063000,20411000,25,1,28,782,9.9,5100,No,No
CUST-03729,2024-06-24,June,6,Monday,Q2,53,Male,Kano,Trader,SME,Insurance Plan,Branch,204000,1951000,1,3,34,668,7.2,600,No,No
CUST-03730,2024-02-13,February,2,Tuesday,Q1,19,Male,Enugu,Farmer,Student,Current Account,Web Portal,53000,281000,67,2,12,405,8.7,100,No,No
CUST-03731,2024-11-06,November,11,Wednesday,Q4,18,Male,Enugu,Farmer,Student,Fixed Deposit,Web Portal,37000,257000,2,4,34,568,7.9,100,Yes,No
CUST-03732,2024-07-31,July,7,Wednesday,Q3,37,Male,Kano,Teacher,Retail,Mortgage,Web Portal,19000,169000,47,1,4,611,7.9,0,Yes,No
CUST-03733,2024-09-25,September,9,Wednesday,Q3,29,Female,Port Harcourt,Trader,SME,Fixed Deposit,Mobile App,572000,6353000,17,4,6,434,7.7,600,No,No
CUST-03734,2024-04-16,April,4,Tuesday,Q2,31,Female,Port Harcourt,Lawyer,Premium,Savings Account,Branch,3123000,18817000,99,2,42,428,5.2,9400,Yes,No
CUST-03735,2024-09-18,September,9,Wednesday,Q3,32,Female,Port Harcourt,Entrepreneur,SME,Fixed Deposit,Branch,231000,1379000,63,5,33,772,6.9,700,No,No
CUST-03736,2024-11-20,November,11,Wednesday,Q4,43,Male,Enugu,Student,Student,Savings Account,Mobile App,9000,69000,20,3,27,453,7.8,0,No,No
CUST-03737,2024-07-01,July,7,Monday,Q3,51,Male,Ibadan,Teacher,Retail,Savings Account,Mobile App,129000,186000,47,3,15,550,5.7,100,No,No
CUST-03738,2024-08-03,August,8,Saturday,Q3,44,Male,Abuja,Trader,SME,Mobile Loan,USSD,1940000,17482000,37,5,21,553,8.4,3900,No,No
CUST-03739,2024-01-27,January,1,Saturday,Q1,64,Male,Ibadan,Engineer,Corporate,Mobile Loan,Mobile App,269000,2204000,118,1,1,755,7.6,300,No,No
CUST-03740,2024-01-13,January,1,Saturday,Q1,33,Female,Abuja,Teacher,Retail,Mortgage,Mobile App,24000,122000,27,3,14,470,7.6,0,Yes,No
CUST-03741,2024-12-06,December,12,Friday,Q4,43,Female,Lagos,Entrepreneur,SME,Credit Card,Mobile App,1344000,4423000,79,1,9,495,8.3,1300,No,No
CUST-03742,2024-06-13,June,6,Thursday,Q2,47,Female,Lagos,Engineer,Premium,Current Account,Agent Banking,423000,1434000,1,2,43,762,7.5,1100,No,No
CUST-03743,2024-09-21,September,9,Saturday,Q3,18,Male,Ibadan,Civil Servant,Student,Investment Fund,Mobile App,11000,125000,67,2,26,356,5.3,0,No,No
CUST-03744,2024-06-25,June,6,Tuesday,Q2,41,Male,Kano,Accountant,Corporate,Insurance Plan,Agent Banking,651000,4891000,64,2,42,623,8.6,1600,No,No
CUST-03745,2024-02-24,February,2,Saturday,Q1,38,Male,Enugu,Trader,SME,Mortgage,Branch,445000,6019000,68,2,32,580,9.5,1300,No,No
CUST-03746,2024-09-26,September,9,Thursday,Q3,54,Male,Port Harcourt,Engineer,Corporate,Fixed Deposit,USSD,3899000,49603000,7,2,34,713,8.2,7800,No,No
CUST-03747,2024-05-14,May,5,Tuesday,Q2,34,Female,Enugu,Civil Servant,Retail,Mortgage,Mobile App,283000,989000,38,2,7,486,10.0,300,Yes,No
CUST-03748,2024-06-07,June,6,Friday,Q2,44,Female,Lagos,Doctor,Corporate,Insurance Plan,Branch,924000,5322000,59,5,12,760,5.9,2800,No,No
CUST-03749,2024-06-03,June,6,Monday,Q2,29,Male,Port Harcourt,Entrepreneur,SME,Current Account,USSD,98000,558000,17,3,10,564,7.3,200,No,No
CUST-03750,2024-06-04,June,6,Tuesday,Q2,65,Male,Abuja,Lawyer,Corporate,Savings Account,Web Portal,2274000,25551000,98,2,17,796,2.8,3400,No,No
CUST-03751,2024-01-17,January,1,Wednesday,Q1,44,Male,Abuja,Accountant,Premium,Mortgage,Branch,335000,2289000,54,1,40,522,7.6,1000,Yes,No
CUST-03752,2024-01-12,January,1,Friday,Q1,43,Male,Lagos,Lawyer,Premium,Investment Fund,Branch,292000,3390000,78,1,2,675,7.0,900,Yes,No
CUST-03753,2024-05-14,May,5,Tuesday,Q2,20,Female,Kano,Student,Student,Investment Fund,Web Portal,9000,105000,33,3,25,490,6.3,0,No,No
CUST-03754,2024-04-03,April,4,Wednesday,Q2,34,Female,Lagos,Teacher,Retail,Mortgage,Web Portal,387000,5151000,84,2,4,474,6.5,600,No,No
CUST-03755,2024-05-29,May,5,Wednesday,Q2,33,Female,Lagos,Teacher,Retail,Savings Account,Web Portal,99000,105000,5,5,15,468,6.1,100,Yes,No
CUST-03756,2024-09-11,September,9,Wednesday,Q3,34,Male,Port Harcourt,Accountant,Corporate,Insurance Plan,Branch,3120000,32470000,49,4,39,677,10.0,9400,No,No
CUST-03757,2024-08-18,August,8,Sunday,Q3,18,Female,Enugu,Engineer,Student,Fixed Deposit,USSD,8000,26000,103,2,44,488,8.4,0,Yes,No
CUST-03758,2024-03-23,March,3,Saturday,Q1,53,Female,Port Harcourt,Farmer,Retail,Mortgage,Branch,33000,118000,102,4,4,467,5.5,100,Yes,No
CUST-03759,2024-07-31,July,7,Wednesday,Q3,33,Male,Enugu,Accountant,Premium,Savings Account,Agent Banking,572000,1466000,112,1,25,759,4.7,1400,No,No
CUST-03760,2024-12-26,December,12,Thursday,Q4,39,Female,Kano,Doctor,Corporate,Mortgage,Mobile App,688000,3863000,48,5,45,653,7.6,700,No,No
CUST-03761,2024-08-08,August,8,Thursday,Q3,48,Female,Enugu,Doctor,Premium,Fixed Deposit,Web Portal,594000,1061000,118,3,9,636,4.5,900,Yes,No
CUST-03762,2024-08-01,August,8,Thursday,Q3,49,Male,Lagos,Accountant,Corporate,Credit Card,Web Portal,910000,8025000,88,1,2,710,7.9,1400,No,No
CUST-03763,2024-11-04,November,11,Monday,Q4,45,Female,Enugu,Student,Student,Current Account,Branch,15000,78000,52,2,29,368,7.5,0,No,No
CUST-03764,2024-10-13,October,10,Sunday,Q4,44,Male,Kano,Teacher,Retail,Mobile Loan,Mobile App,145000,2080000,85,3,21,618,6.6,100,No,No
CUST-03765,2024-10-08,October,10,Tuesday,Q4,43,Male,Ibadan,Entrepreneur,SME,Current Account,Mobile App,364000,2549000,80,1,6,771,6.1,400,No,No
CUST-03766,2024-12-19,December,12,Thursday,Q4,18,Male,Enugu,Civil Servant,Student,Savings Account,Mobile App,22000,68000,94,3,38,566,5.8,0,No,No
CUST-03767,2024-04-26,April,4,Friday,Q2,27,Male,Port Harcourt,Farmer,Retail,Savings Account,Mobile App,238000,1257000,72,1,20,476,4.0,200,No,No
CUST-03768,2024-02-03,February,2,Saturday,Q1,38,Male,Lagos,Civil Servant,Retail,Current Account,Agent Banking,379000,2917000,98,1,1,444,9.9,900,Yes,No
CUST-03769,2024-04-14,April,4,Sunday,Q2,25,Male,Abuja,Civil Servant,Retail,Mobile Loan,USSD,83000,1055000,28,3,38,611,8.4,200,Yes,No
CUST-03770,2024-05-18,May,5,Saturday,Q2,24,Female,Lagos,Entrepreneur,Student,Savings Account,USSD,28000,142000,82,2,27,525,6.6,100,No,No
CUST-03771,2024-03-14,March,3,Thursday,Q1,41,Male,Abuja,Doctor,Premium,Fixed Deposit,USSD,1229000,8914000,70,1,4,683,8.5,2500,No,No
CUST-03772,2024-10-03,October,10,Thursday,Q4,69,Female,Abuja,Lawyer,Premium,Credit Card,Agent Banking,175000,1826000,25,2,22,611,5.6,400,No,No
CUST-03773,2024-03-19,March,3,Tuesday,Q1,27,Male,Enugu,Trader,SME,Investment Fund,Mobile App,1383000,17562000,62,5,31,708,7.5,1400,No,No
CUST-03774,2024-07-28,July,7,Sunday,Q3,36,Male,Kano,Farmer,Retail,Savings Account,Mobile App,48000,219000,84,2,9,794,7.4,0,No,No
CUST-03775,2024-02-14,February,2,Wednesday,Q1,23,Female,Port Harcourt,Student,Student,Fixed Deposit,Mobile App,8000,36000,45,2,36,341,7.3,0,No,No
CUST-03776,2024-01-23,January,1,Tuesday,Q1,32,Male,Abuja,Entrepreneur,SME,Mobile Loan,Mobile App,589000,1623000,14,2,16,747,6.4,600,No,No
CUST-03777,2024-05-25,May,5,Saturday,Q2,53,Female,Port Harcourt,Accountant,Corporate,Savings Account,Web Portal,13116000,133346000,100,1,13,778,10.0,19700,No,No
CUST-03778,2024-08-12,August,8,Monday,Q3,34,Male,Port Harcourt,Accountant,Corporate,Insurance Plan,Branch,2624000,34760000,48,5,13,627,6.7,7900,No,No
CUST-03779,2024-10-27,October,10,Sunday,Q4,67,Female,Port Harcourt,Farmer,Retail,Credit Card,Mobile App,342000,924000,38,1,11,580,7.1,300,No,No
CUST-03780,2024-05-29,May,5,Wednesday,Q2,30,Male,Ibadan,Civil Servant,Retail,Investment Fund,USSD,130000,836000,64,3,11,769,4.4,300,Yes,No
CUST-03781,2024-09-12,September,9,Thursday,Q3,28,Female,Enugu,Engineer,Retail,Mobile Loan,Mobile App,671000,9824000,15,2,15,647,7.7,700,No,No
CUST-03782,2024-02-09,February,2,Friday,Q1,29,Male,Lagos,Doctor,Retail,Savings Account,Mobile App,29000,153000,67,1,32,610,8.8,0,No,No
CUST-03783,2024-07-17,July,7,Wednesday,Q3,29,Male,Ibadan,Lawyer,Retail,Insurance Plan,Mobile App,113000,844000,90,2,22,593,10.0,100,No,No
CUST-03784,2024-12-15,December,12,Sunday,Q4,22,Female,Ibadan,Civil Servant,Student,Savings Account,USSD,32000,370000,25,1,19,318,8.7,100,No,No
CUST-03785,2024-08-11,August,8,Sunday,Q3,42,Female,Ibadan,Accountant,Corporate,Current Account,USSD,4915000,21211000,81,1,4,788,7.4,9800,No,No
CUST-03786,2024-08-22,August,8,Thursday,Q3,27,Female,Lagos,Student,Student,Credit Card,Agent Banking,8000,20000,80,2,28,482,6.4,0,No,No
CUST-03787,2024-05-19,May,5,Sunday,Q2,51,Female,Abuja,Lawyer,Premium,Mobile Loan,Web Portal,1623000,13291000,118,2,23,512,9.3,2400,No,No
CUST-03788,2024-09-19,September,9,Thursday,Q3,47,Male,Enugu,Student,Student,Current Account,Web Portal,18000,198000,80,2,9,406,9.8,0,Yes,No
CUST-03789,2024-02-01,February,2,Thursday,Q1,47,Female,Ibadan,Trader,SME,Mobile Loan,Agent Banking,112000,735000,115,1,37,697,7.8,300,No,No
CUST-03790,2024-05-23,May,5,Thursday,Q2,41,Female,Kano,Farmer,Retail,Fixed Deposit,Branch,55000,229000,53,2,9,493,8.2,200,No,No
CUST-03791,2024-07-05,July,7,Friday,Q3,36,Female,Abuja,Teacher,Retail,Insurance Plan,USSD,188000,946000,102,5,4,634,9.2,400,No,No
CUST-03792,2024-09-23,September,9,Monday,Q3,42,Male,Abuja,Farmer,Retail,Investment Fund,Agent Banking,148000,1676000,109,3,30,449,5.2,400,Yes,No
CUST-03793,2024-11-23,November,11,Saturday,Q4,56,Male,Abuja,Civil Servant,Retail,Mortgage,Mobile App,164000,703000,15,2,8,704,5.9,200,No,No
CUST-03794,2024-04-21,April,4,Sunday,Q2,44,Female,Abuja,Engineer,Premium,Mortgage,Mobile App,1615000,12155000,17,1,39,605,9.2,1600,No,No
CUST-03795,2024-02-15,February,2,Thursday,Q1,34,Female,Kano,Engineer,Premium,Mobile Loan,Mobile App,507000,3809000,96,1,21,612,7.3,500,No,No
CUST-03796,2024-08-02,August,8,Friday,Q3,46,Female,Port Harcourt,Engineer,Premium,Mortgage,Mobile App,732000,5114000,82,5,19,611,8.6,700,No,No
CUST-03797,2024-02-18,February,2,Sunday,Q1,35,Female,Lagos,Accountant,Premium,Credit Card,Web Portal,365000,5372000,11,1,42,786,7.6,500,No,No
CUST-03798,2024-02-03,February,2,Saturday,Q1,56,Female,Port Harcourt,Entrepreneur,SME,Current Account,Branch,588000,7606000,87,3,33,593,7.1,1800,No,No
CUST-03799,2024-03-17,March,3,Sunday,Q1,31,Female,Enugu,Farmer,Retail,Savings Account,Mobile App,127000,769000,68,3,11,656,9.2,100,No,No
CUST-03800,2024-02-18,February,2,Sunday,Q1,42,Female,Enugu,Doctor,Corporate,Investment Fund,Branch,4722000,4865000,33,5,11,756,7.3,14200,No,No
CUST-03801,2024-08-20,August,8,Tuesday,Q3,39,Female,Lagos,Farmer,Retail,Insurance Plan,Branch,125000,1698000,99,2,28,738,6.9,400,No,No
CUST-03802,2024-09-27,September,9,Friday,Q3,22,Female,Abuja,Student,Student,Mobile Loan,Mobile App,43000,546000,15,4,37,594,7.2,0,No,No
CUST-03803,2024-05-31,May,5,Friday,Q2,36,Female,Abuja,Lawyer,Premium,Fixed Deposit,Agent Banking,9481000,60869000,104,3,22,520,7.2,23700,Yes,No
CUST-03804,2024-09-02,September,9,Monday,Q3,38,Male,Lagos,Civil Servant,Retail,Mortgage,USSD,107000,542000,36,2,1,704,7.8,200,No,No
CUST-03805,2024-08-26,August,8,Monday,Q3,35,Male,Enugu,Accountant,Premium,Savings Account,Agent Banking,1102000,13739000,120,1,39,548,4.9,2800,Yes,No
CUST-03806,2024-02-16,February,2,Friday,Q1,51,Female,Abuja,Entrepreneur,SME,Credit Card,Agent Banking,181000,2710000,91,2,35,742,5.8,500,No,No
CUST-03807,2024-01-20,January,1,Saturday,Q1,29,Male,Lagos,Teacher,Retail,Current Account,Agent Banking,100000,1049000,29,5,17,633,2.8,200,No,No
CUST-03808,2024-03-15,March,3,Friday,Q1,45,Male,Ibadan,Civil Servant,Retail,Mobile Loan,Branch,250000,2680000,108,3,31,632,7.4,800,No,No
CUST-03809,2024-12-04,December,12,Wednesday,Q4,43,Male,Abuja,Civil Servant,Retail,Investment Fund,USSD,65000,886000,68,1,10,784,6.7,100,No,No
CUST-03810,2024-02-25,February,2,Sunday,Q1,18,Male,Enugu,Teacher,Student,Mobile Loan,Web Portal,12000,56000,79,4,40,501,7.7,0,Yes,No
CUST-03811,2024-06-09,June,6,Sunday,Q2,28,Male,Enugu,Accountant,Retail,Current Account,Web Portal,77000,84000,12,3,13,468,6.6,100,No,No
CUST-03812,2024-02-19,February,2,Monday,Q1,51,Male,Port Harcourt,Engineer,Premium,Current Account,USSD,3271000,34509000,6,4,17,632,7.7,6500,Yes,No
CUST-03813,2024-08-10,August,8,Saturday,Q3,54,Male,Enugu,Accountant,Corporate,Credit Card,USSD,2872000,14135000,71,5,38,812,9.3,5700,No,No
CUST-03814,2024-11-30,November,11,Saturday,Q4,20,Male,Port Harcourt,Farmer,Student,Mortgage,Mobile App,20000,96000,95,1,9,548,7.7,0,No,No
CUST-03815,2024-04-28,April,4,Sunday,Q2,40,Female,Port Harcourt,Doctor,Corporate,Fixed Deposit,Web Portal,18119000,117552000,52,4,45,725,4.8,27200,No,No
CUST-03816,2024-05-09,May,5,Thursday,Q2,27,Female,Kano,Student,Student,Investment Fund,USSD,33000,309000,32,1,25,417,8.4,100,Yes,No
CUST-03817,2024-05-05,May,5,Sunday,Q2,18,Female,Abuja,Engineer,Student,Savings Account,USSD,8000,97000,83,2,31,524,8.2,0,No,No
CUST-03818,2024-02-01,February,2,Thursday,Q1,33,Female,Kano,Accountant,Corporate,Credit Card,Branch,1943000,3678000,52,2,20,732,8.6,5800,No,No
CUST-03819,2024-12-13,December,12,Friday,Q4,18,Male,Ibadan,Doctor,Student,Savings Account,Mobile App,13000,89000,51,3,7,342,5.6,0,Yes,No
CUST-03820,2024-04-03,April,4,Wednesday,Q2,35,Female,Abuja,Civil Servant,Retail,Fixed Deposit,USSD,40000,402000,70,1,29,579,9.4,100,No,No
CUST-03821,2024-06-04,June,6,Tuesday,Q2,46,Female,Lagos,Student,Student,Current Account,Web Portal,2000,9000,94,1,34,598,7.9,0,No,No
CUST-03822,2024-07-26,July,7,Friday,Q3,35,Female,Ibadan,Trader,SME,Mortgage,Agent Banking,203000,2623000,103,3,9,486,8.9,500,No,No
CUST-03823,2024-06-03,June,6,Monday,Q2,37,Male,Ibadan,Entrepreneur,SME,Savings Account,Mobile App,281000,471000,90,2,29,560,8.1,300,No,No
CUST-03824,2024-05-02,May,5,Thursday,Q2,42,Female,Enugu,Engineer,Premium,Fixed Deposit,Branch,628000,1109000,19,1,14,753,9.2,1900,No,No
CUST-03825,2024-10-13,October,10,Sunday,Q4,32,Female,Kano,Student,Student,Mobile Loan,Branch,6000,32000,46,2,29,611,9.3,0,No,No
CUST-03826,2024-12-13,December,12,Friday,Q4,25,Female,Port Harcourt,Accountant,Retail,Mobile Loan,Web Portal,447000,5432000,53,1,37,653,6.2,700,No,No
CUST-03827,2024-07-16,July,7,Tuesday,Q3,25,Male,Enugu,Lawyer,Retail,Savings Account,Web Portal,57000,723000,70,3,2,645,8.1,100,Yes,No
CUST-03828,2024-05-16,May,5,Thursday,Q2,45,Male,Port Harcourt,Trader,SME,Insurance Plan,Branch,658000,9779000,115,1,34,584,7.9,2000,Yes,No
CUST-03829,2024-01-03,January,1,Wednesday,Q1,24,Male,Port Harcourt,Engineer,Student,Fixed Deposit,Web Portal,11000,130000,68,3,2,362,9.8,0,No,No
CUST-03830,2024-10-12,October,10,Saturday,Q4,18,Female,Lagos,Entrepreneur,Student,Insurance Plan,Mobile App,19000,46000,32,3,22,500,4.9,0,Yes,No
CUST-03831,2024-03-08,March,3,Friday,Q1,49,Male,Ibadan,Civil Servant,Retail,Current Account,Branch,46000,363000,21,1,29,633,7.7,100,Yes,No
CUST-03832,2024-07-04,July,7,Thursday,Q3,58,Male,Abuja,Student,Student,Fixed Deposit,USSD,32000,310000,76,5,37,610,7.3,100,No,No
CUST-03833,2024-01-28,January,1,Sunday,Q1,36,Female,Port Harcourt,Doctor,Corporate,Mortgage,USSD,2221000,18943000,70,4,20,647,5.3,4400,No,No
CUST-03834,2024-07-28,July,7,Sunday,Q3,29,Male,Enugu,Trader,SME,Insurance Plan,Mobile App,854000,1836000,18,2,26,773,8.4,900,No,No
CUST-03835,2024-08-18,August,8,Sunday,Q3,53,Male,Ibadan,Entrepreneur,SME,Mortgage,Branch,617000,8838000,20,2,14,466,5.3,1900,Yes,No
CUST-03836,2024-05-05,May,5,Sunday,Q2,44,Male,Enugu,Engineer,Premium,Insurance Plan,Web Portal,215000,1111000,114,1,8,777,5.6,300,No,No
CUST-03837,2024-06-30,June,6,Sunday,Q2,18,Male,Ibadan,Engineer,Student,Mortgage,Mobile App,12000,105000,62,4,13,587,10.0,0,No,No
CUST-03838,2024-08-05,August,8,Monday,Q3,22,Male,Abuja,Doctor,Student,Investment Fund,USSD,40000,109000,108,1,21,379,6.0,100,No,No
CUST-03839,2024-06-26,June,6,Wednesday,Q2,18,Male,Kano,Civil Servant,Student,Current Account,Mobile App,12000,146000,106,1,35,471,5.4,0,No,No
CUST-03840,2024-09-12,September,9,Thursday,Q3,62,Male,Kano,Student,Student,Fixed Deposit,Branch,37000,256000,46,4,44,314,9.5,100,No,No
CUST-03841,2024-05-12,May,5,Sunday,Q2,55,Male,Kano,Civil Servant,Retail,Mobile Loan,Web Portal,108000,607000,12,5,38,471,8.6,200,No,No
CUST-03842,2024-06-22,June,6,Saturday,Q2,28,Male,Port Harcourt,Student,Student,Savings Account,Branch,9000,120000,35,2,21,455,5.4,0,No,No
CUST-03843,2024-11-16,November,11,Saturday,Q4,36,Male,Kano,Entrepreneur,SME,Savings Account,Branch,125000,1780000,13,2,29,603,6.8,400,No,No
CUST-03844,2024-08-18,August,8,Sunday,Q3,35,Female,Abuja,Doctor,Corporate,Mobile Loan,Mobile App,355000,3779000,27,4,10,669,8.1,400,No,No
CUST-03845,2024-12-12,December,12,Thursday,Q4,21,Female,Kano,Doctor,Student,Investment Fund,Web Portal,45000,253000,112,1,11,556,8.4,100,No,No
CUST-03846,2024-04-26,April,4,Friday,Q2,23,Male,Enugu,Teacher,Student,Insurance Plan,Web Portal,17000,240000,62,1,23,485,7.0,0,No,No
CUST-03847,2024-07-25,July,7,Thursday,Q3,37,Male,Ibadan,Engineer,Premium,Credit Card,Branch,1908000,3622000,53,5,1,652,8.1,5700,No,No
CUST-03848,2024-11-30,November,11,Saturday,Q4,41,Male,Enugu,Doctor,Corporate,Credit Card,Web Portal,3119000,17122000,26,3,12,655,9.7,4700,No,No
CUST-03849,2024-12-25,December,12,Wednesday,Q4,27,Female,Port Harcourt,Civil Servant,Retail,Fixed Deposit,Mobile App,22000,123000,71,3,3,422,7.0,0,No,No
CUST-03850,2024-03-07,March,3,Thursday,Q1,35,Female,Enugu,Doctor,Premium,Insurance Plan,Web Portal,2172000,10594000,21,1,31,599,6.2,3300,No,No
CUST-03851,2024-04-09,April,4,Tuesday,Q2,31,Female,Lagos,Engineer,Corporate,Insurance Plan,Mobile App,3315000,38272000,100,1,14,723,5.8,3300,No,No
CUST-03852,2024-08-07,August,8,Wednesday,Q3,32,Female,Ibadan,Farmer,Retail,Credit Card,USSD,27000,262000,108,5,42,733,6.8,100,No,No
CUST-03853,2024-11-15,November,11,Friday,Q4,44,Male,Abuja,Entrepreneur,SME,Investment Fund,Mobile App,39000,207000,103,1,38,558,8.0,0,No,No
CUST-03854,2024-08-13,August,8,Tuesday,Q3,18,Female,Ibadan,Accountant,Student,Investment Fund,Web Portal,14000,69000,86,2,23,373,7.3,0,No,No
CUST-03855,2024-03-21,March,3,Thursday,Q1,28,Male,Lagos,Trader,SME,Savings Account,USSD,462000,949000,105,1,11,621,10.0,900,No,No
CUST-03856,2024-09-14,September,9,Saturday,Q3,18,Female,Kano,Teacher,Student,Insurance Plan,Mobile App,10000,46000,26,2,20,404,9.9,0,No,No
CUST-03857,2024-10-31,October,10,Thursday,Q4,47,Male,Abuja,Civil Servant,Retail,Mortgage,Branch,161000,2028000,53,3,7,426,8.5,500,No,No
CUST-03858,2024-08-04,August,8,Sunday,Q3,44,Female,Abuja,Teacher,Retail,Mortgage,Mobile App,113000,717000,82,3,38,515,7.6,100,No,No
CUST-03859,2024-06-19,June,6,Wednesday,Q2,46,Male,Kano,Entrepreneur,SME,Mobile Loan,Branch,686000,7681000,20,3,33,485,8.2,2100,Yes,No
CUST-03860,2024-06-17,June,6,Monday,Q2,42,Female,Abuja,Lawyer,Corporate,Mobile Loan,USSD,136000,1799000,89,1,30,721,7.7,300,No,No
CUST-03861,2024-02-28,February,2,Wednesday,Q1,42,Male,Enugu,Trader,SME,Fixed Deposit,Agent Banking,163000,161000,45,2,42,745,8.4,400,No,No
CUST-03862,2024-12-19,December,12,Thursday,Q4,30,Female,Ibadan,Accountant,Retail,Investment Fund,Branch,286000,3032000,25,5,33,446,4.1,900,No,No
CUST-03863,2024-11-30,November,11,Saturday,Q4,29,Female,Kano,Civil Servant,Retail,Mortgage,USSD,48000,389000,85,4,40,489,8.2,100,No,No
